1.770000000000000000e+02 9.400859602568459664e-03
1.777500000000000000e+02 9.210011323342424602e-03
1.785000000000000000e+02 8.961668728072802459e-03
1.792500000000000000e+02 8.684578974781389377e-03
1.800000000000000000e+02 8.394409225850942360e-03
1.807500000000000000e+02 8.097699479100980979e-03
1.815000000000000000e+02 7.831954525509131348e-03
1.822500000000000000e+02 7.581691968496339327e-03
1.830000000000000000e+02 7.381893018867124491e-03
1.837500000000000000e+02 7.207325872929701283e-03
1.845000000000000000e+02 7.050891918908281167e-03
1.852500000000000000e+02 6.903524560844863898e-03
1.860000000000000000e+02 6.743435959951069904e-03
1.867500000000000000e+02 6.576986737642087980e-03
1.875000000000000000e+02 6.440609350530084910e-03
1.882500000000000000e+02 6.319267881016569534e-03
1.890000000000000000e+02 6.290531026833088950e-03
1.897500000000000000e+02 6.308096480314624027e-03
1.905000000000000000e+02 6.384068936493090228e-03
1.912500000000000000e+02 6.489244894020020256e-03
1.920000000000000000e+02 6.545351370641517078e-03
1.927500000000000000e+02 6.576923106810296862e-03
1.935000000000000000e+02 6.521392220922589238e-03
1.942500000000000000e+02 6.422310024006636607e-03
1.950000000000000000e+02 6.311257687874940840e-03
1.957500000000000000e+02 6.194220282135375240e-03
1.965000000000000000e+02 6.144873189597835177e-03
1.972500000000000000e+02 6.129371253661306147e-03
1.980000000000000000e+02 6.143414321823277048e-03
1.987500000000000000e+02 6.172229892034497914e-03
1.995000000000000000e+02 6.110904263127965932e-03
2.002500000000000000e+02 6.004508034662556226e-03
2.010000000000000000e+02 5.717075912578621459e-03
2.017500000000000000e+02 5.339125843685423728e-03
2.025000000000000000e+02 4.773282585560157873e-03
2.032500000000000000e+02 4.113492732818856655e-03
2.040000000000000000e+02 3.305649441080828459e-03
2.047500000000000000e+02 2.423779429844436992e-03
2.055000000000000000e+02 1.561784960266915552e-03
2.062500000000000000e+02 7.097282615188293432e-04
2.070000000000000000e+02 2.838062412907559843e-04
2.077500000000000000e+02 7.095156032268902318e-05
2.085000000000000000e+02 0.000000000000000000e+00
2.092500000000000000e+02 0.000000000000000000e+00
2.100000000000000000e+02 0.000000000000000000e+00
2.107500000000000000e+02 0.000000000000000000e+00
2.115000000000000000e+02 0.000000000000000000e+00
2.122500000000000000e+02 0.000000000000000000e+00
2.130000000000000000e+02 1.125318803922554583e-06
2.137500000000000000e+02 2.813297009806386247e-06
2.145000000000000000e+02 2.250637607845109167e-06
2.152500000000000000e+02 5.626594019612772917e-07
2.160000000000000000e+02 0.000000000000000000e+00
2.167500000000000000e+02 0.000000000000000000e+00
2.175000000000000000e+02 0.000000000000000000e+00
2.182500000000000000e+02 0.000000000000000000e+00
2.190000000000000000e+02 0.000000000000000000e+00
2.197500000000000000e+02 0.000000000000000000e+00
2.205000000000000000e+02 0.000000000000000000e+00
2.212500000000000000e+02 0.000000000000000000e+00
2.220000000000000000e+02 0.000000000000000000e+00
2.227500000000000000e+02 0.000000000000000000e+00
2.235000000000000000e+02 0.000000000000000000e+00
2.242500000000000000e+02 0.000000000000000000e+00
2.250000000000000000e+02 0.000000000000000000e+00
2.257500000000000000e+02 0.000000000000000000e+00
2.265000000000000000e+02 0.000000000000000000e+00
2.272500000000000000e+02 0.000000000000000000e+00
2.280000000000000000e+02 0.000000000000000000e+00
2.287500000000000000e+02 0.000000000000000000e+00
2.295000000000000000e+02 0.000000000000000000e+00
2.302500000000000000e+02 0.000000000000000000e+00
2.310000000000000000e+02 0.000000000000000000e+00
2.317500000000000000e+02 0.000000000000000000e+00
2.325000000000000000e+02 0.000000000000000000e+00
2.332500000000000000e+02 0.000000000000000000e+00
2.340000000000000000e+02 0.000000000000000000e+00
2.347500000000000000e+02 0.000000000000000000e+00
2.355000000000000000e+02 0.000000000000000000e+00
2.362500000000000000e+02 0.000000000000000000e+00
2.370000000000000000e+02 0.000000000000000000e+00
2.377500000000000000e+02 0.000000000000000000e+00
2.385000000000000000e+02 0.000000000000000000e+00
2.392500000000000000e+02 0.000000000000000000e+00
